adj_em,adj_o,luck,adj_tempo,sos_adj_em,sos_adj_o,sos_adj_d,nc_sos_adj_em,ncaa_seed,threeptavg,twoptavg,win14pct,ftpct,OffRebGame,DefRebGame,TO_game,T2_adj_em,T2_adj_o,T2_luck,T2_adj_tempo,T2_sos_adj_em,T2_sos_adj_o,T2_sos_adj_d,T2_nc_sos_adj_em,T2_ncaa_seed,T2_threeptavg,T2_twoptavg,T2_win14pct,T2_ftpct,T2_OffRebGame,T2_DefRebGame,T2_TO_game,Team1Win
12.56,105.7,0.092,61.8,-3.17,100.2,103.4,7.18,9.0,0.0,0.0,1.0,0.0,9.0,22.0,14.0,18.47,112.2,-0.062,66.0,6.35,106.0,99.6,-4.78,8.0,0.0,0.0,0.0,0.0,12.0,22.0,13.0,1.0
18.47,112.2,-0.062,66.0,6.35,106.0,99.6,-4.78,8.0,0.0,0.0,0.0,0.0,12.0,22.0,13.0,12.56,105.7,0.092,61.8,-3.17,100.2,103.4,7.18,9.0,0.0,0.0,1.0,0.0,9.0,22.0,14.0,0.0
25.44,117.8,0.077,68.7,8.98,107.4,98.4,-3.8,1.0,0.0,0.0,0.0,0.0,16.0,28.0,14.0,2.63,106.2,0.027000000000000003,63.8,-5.65,99.6,105.3,0.12,16.0,0.0,0.0,1.0,0.0,11.0,22.0,14.0,1.0
2.63,106.2,0.027000000000000003,63.8,-5.65,99.6,105.3,0.12,16.0,0.0,0.0,1.0,0.0,11.0,22.0,14.0,25.44,117.8,0.077,68.7,8.98,107.4,98.4,-3.8,1.0,0.0,0.0,0.0,0.0,16.0,28.0,14.0,0.0
18.16,109.7,0.017,62.6,4.11,105.3,101.2,2.16,11.0,0.0,0.0,0.0,0.0,10.0,24.0,13.0,16.02,116.3,0.004,64.2,8.89,106.4,97.5,-1.03,6.0,0.0,0.0,0.0,0.0,11.0,24.0,14.0,1.0
16.02,116.3,0.004,64.2,8.89,106.4,97.5,-1.03,6.0,0.0,0.0,0.0,0.0,11.0,24.0,14.0,18.16,109.7,0.017,62.6,4.11,105.3,101.2,2.16,11.0,0.0,0.0,0.0,0.0,10.0,24.0,13.0,0.0
21.29,116.5,-0.026000000000000002,57.8,9.58,108.1,98.5,-1.83,7.0,0.0,0.0,0.0,0.0,10.0,21.0,11.0,15.84,109.0,-0.025,59.6,6.18,104.4,98.2,0.24,10.0,0.0,0.0,0.0,0.0,8.0,24.0,12.0,1.0
15.84,109.0,-0.025,59.6,6.18,104.4,98.2,0.24,10.0,0.0,0.0,0.0,0.0,8.0,24.0,12.0,21.29,116.5,-0.026000000000000002,57.8,9.58,108.1,98.5,-1.83,7.0,0.0,0.0,0.0,0.0,10.0,21.0,11.0,0.0
17.13,114.4,-0.001,64.1,10.02,108.2,98.2,3.02,8.0,0.0,0.0,0.0,0.0,12.0,23.0,13.0,12.65,109.1,0.057999999999999996,68.5,1.51,101.8,100.3,0.98,9.0,0.0,0.0,0.0,0.0,10.0,20.0,12.0,1.0
12.65,109.1,0.057999999999999996,68.5,1.51,101.8,100.3,0.98,9.0,0.0,0.0,0.0,0.0,10.0,20.0,12.0,17.13,114.4,-0.001,64.1,10.02,108.2,98.2,3.02,8.0,0.0,0.0,0.0,0.0,12.0,23.0,13.0,0.0
23.54,113.2,-0.006999999999999999,70.8,3.89,103.9,100.0,7.82,1.0,0.0,0.0,0.0,0.0,15.0,26.0,15.0,5.7,107.1,-0.035,66.9,-3.45,102.8,106.2,6.88,16.0,0.0,0.0,1.0,0.0,13.0,23.0,14.0,1.0
5.7,107.1,-0.035,66.9,-3.45,102.8,106.2,6.88,16.0,0.0,0.0,1.0,0.0,13.0,23.0,14.0,23.54,113.2,-0.006999999999999999,70.8,3.89,103.9,100.0,7.82,1.0,0.0,0.0,0.0,0.0,15.0,26.0,15.0,0.0
15.92,112.5,0.013000000000000001,64.4,6.74,107.1,100.3,-7.99,10.0,0.0,0.0,0.0,0.0,9.0,24.0,13.0,13.68,110.5,0.021,61.9,7.59,106.8,99.3,-0.77,7.0,0.0,0.0,0.0,0.0,9.0,22.0,12.0,1.0
13.68,110.5,0.021,61.9,7.59,106.8,99.3,-0.77,7.0,0.0,0.0,0.0,0.0,9.0,22.0,12.0,15.92,112.5,0.013000000000000001,64.4,6.74,107.1,100.3,-7.99,10.0,0.0,0.0,0.0,0.0,9.0,24.0,13.0,0.0
22.16,115.9,-0.01,70.2,9.1,107.6,98.6,-0.83,3.0,0.0,0.0,0.0,0.0,14.0,25.0,16.0,8.56,104.5,0.01,63.2,-5.31,102.3,107.6,4.32,14.0,0.0,0.0,1.0,0.0,12.0,23.0,12.0,1.0
8.56,104.5,0.01,63.2,-5.31,102.3,107.6,4.32,14.0,0.0,0.0,1.0,0.0,12.0,23.0,12.0,22.16,115.9,-0.01,70.2,9.1,107.6,98.6,-0.83,3.0,0.0,0.0,0.0,0.0,14.0,25.0,16.0,0.0
7.51,106.6,0.016,67.6,-1.45,102.2,103.6,10.25,14.0,0.0,0.0,1.0,0.0,13.0,22.0,15.0,18.22,103.8,0.046,64.7,7.86,107.7,99.9,-0.77,3.0,0.0,0.0,1.0,0.0,11.0,26.0,14.0,1.0
18.22,103.8,0.046,64.7,7.86,107.7,99.9,-0.77,3.0,0.0,0.0,1.0,0.0,11.0,26.0,14.0,7.51,106.6,0.016,67.6,-1.45,102.2,103.6,10.25,14.0,0.0,0.0,1.0,0.0,13.0,22.0,15.0,0.0
20.68,113.0,0.027999999999999997,65.2,6.74,107.0,100.3,-3.33,2.0,0.0,0.0,0.0,0.0,10.0,23.0,12.0,4.86,109.9,-0.025,66.0,-3.3,101.4,104.7,9.24,15.0,0.0,0.0,1.0,0.0,12.0,26.0,13.0,1.0
4.86,109.9,-0.025,66.0,-3.3,101.4,104.7,9.24,15.0,0.0,0.0,1.0,0.0,12.0,26.0,13.0,20.68,113.0,0.027999999999999997,65.2,6.74,107.0,100.3,-3.33,2.0,0.0,0.0,0.0,0.0,10.0,23.0,12.0,0.0
21.72,112.4,-0.031,64.6,7.81,108.0,100.1,-6.92,5.0,0.0,0.0,0.0,0.0,13.0,26.0,13.0,10.54,108.3,0.017,65.7,0.67,103.2,102.5,-1.52,12.0,0.0,0.0,0.0,0.0,11.0,22.0,13.0,1.0
10.54,108.3,0.017,65.7,0.67,103.2,102.5,-1.52,12.0,0.0,0.0,0.0,0.0,11.0,22.0,13.0,21.72,112.4,-0.031,64.6,7.81,108.0,100.1,-6.92,5.0,0.0,0.0,0.0,0.0,13.0,26.0,13.0,0.0
25.79,117.5,0.039,63.9,7.79,106.1,98.3,-0.02,2.0,0.0,0.0,0.0,0.0,14.0,26.0,13.0,7.3,101.8,-0.03,64.3,-5.06,100.0,105.0,1.85,15.0,0.0,0.0,0.0,0.0,10.0,21.0,13.0,1.0
7.3,101.8,-0.03,64.3,-5.06,100.0,105.0,1.85,15.0,0.0,0.0,0.0,0.0,10.0,21.0,13.0,25.79,117.5,0.039,63.9,7.79,106.1,98.3,-0.02,2.0,0.0,0.0,0.0,0.0,14.0,26.0,13.0,0.0
24.59,116.3,0.08,65.6,10.79,108.4,97.6,3.17,1.0,0.0,0.0,0.0,0.0,13.0,22.0,11.0,-0.68,95.8,0.018000000000000002,64.6,-3.55,101.2,104.7,4.12,16.0,0.0,0.0,0.0,0.0,8.0,23.0,15.0,1.0
-0.68,95.8,0.018000000000000002,64.6,-3.55,101.2,104.7,4.12,16.0,0.0,0.0,0.0,0.0,8.0,23.0,15.0,24.59,116.3,0.08,65.6,10.79,108.4,97.6,3.17,1.0,0.0,0.0,0.0,0.0,13.0,22.0,11.0,0.0
19.49,116.1,-0.046,62.5,10.37,108.4,98.0,-0.49,6.0,0.0,0.0,0.0,0.0,7.0,19.0,8.0,13.6,102.9,0.032,60.7,5.81,103.6,97.8,0.44,11.0,0.0,0.0,1.0,0.0,11.0,20.0,14.0,1.0
13.6,102.9,0.032,60.7,5.81,103.6,97.8,0.44,11.0,0.0,0.0,1.0,0.0,11.0,20.0,14.0,19.49,116.1,-0.046,62.5,10.37,108.4,98.0,-0.49,6.0,0.0,0.0,0.0,0.0,7.0,19.0,8.0,0.0
18.65,117.8,0.024,61.5,7.43,107.1,99.7,-5.69,4.0,0.0,0.0,0.0,0.0,13.0,22.0,13.0,8.95,111.6,0.055999999999999994,66.2,-0.62,103.6,104.2,-0.71,12.0,0.0,0.0,1.0,0.0,11.0,24.0,14.0,1.0
8.95,111.6,0.055999999999999994,66.2,-0.62,103.6,104.2,-0.71,12.0,0.0,0.0,1.0,0.0,11.0,24.0,14.0,18.65,117.8,0.024,61.5,7.43,107.1,99.7,-5.69,4.0,0.0,0.0,0.0,0.0,13.0,22.0,13.0,0.0
27.54,119.4,0.047,69.8,10.51,108.1,97.6,6.81,1.0,0.0,0.0,0.0,0.0,9.0,23.0,13.0,14.67,110.3,0.106,71.2,-1.23,101.1,102.4,-15.01,8.0,0.0,0.0,0.0,0.0,13.0,24.0,14.0,1.0
14.67,110.3,0.106,71.2,-1.23,101.1,102.4,-15.01,8.0,0.0,0.0,0.0,0.0,13.0,24.0,14.0,27.54,119.4,0.047,69.8,10.51,108.1,97.6,6.81,1.0,0.0,0.0,0.0,0.0,9.0,23.0,13.0,0.0
28.28,117.9,-0.011000000000000001,66.9,8.35,107.7,99.3,-8.46,3.0,0.0,0.0,1.0,0.0,10.0,24.0,14.0,11.86,108.3,0.017,67.7,1.54,104.9,103.4,4.95,11.0,0.0,0.0,1.0,0.0,14.0,23.0,13.0,1.0
11.86,108.3,0.017,67.7,1.54,104.9,103.4,4.95,11.0,0.0,0.0,1.0,0.0,14.0,23.0,13.0,28.28,117.9,-0.011000000000000001,66.9,8.35,107.7,99.3,-8.46,3.0,0.0,0.0,1.0,0.0,10.0,24.0,14.0,0.0
15.64,119.1,0.036000000000000004,66.3,4.38,104.4,100.0,7.98,3.0,0.0,0.0,1.0,0.0,12.0,25.0,13.0,15.53,110.0,-0.012,66.5,9.77,108.8,99.0,2.17,6.0,0.0,0.0,0.0,0.0,10.0,23.0,14.0,1.0
15.53,110.0,-0.012,66.5,9.77,108.8,99.0,2.17,6.0,0.0,0.0,0.0,0.0,10.0,23.0,14.0,15.64,119.1,0.036000000000000004,66.3,4.38,104.4,100.0,7.98,3.0,0.0,0.0,1.0,0.0,12.0,25.0,13.0,0.0
22.0,109.8,0.008,67.5,10.68,108.3,97.6,1.75,4.0,0.0,0.0,0.0,0.0,13.0,26.0,15.0,15.9,106.7,-0.008,63.0,4.22,104.8,100.6,-12.2,12.0,0.0,0.0,0.0,0.0,10.0,21.0,13.0,1.0
15.9,106.7,-0.008,63.0,4.22,104.8,100.6,-12.2,12.0,0.0,0.0,0.0,0.0,10.0,21.0,13.0,22.0,109.8,0.008,67.5,10.68,108.3,97.6,1.75,4.0,0.0,0.0,0.0,0.0,13.0,26.0,15.0,0.0
23.4,112.7,0.02,61.6,8.3,107.4,99.1,1.6,2.0,0.0,0.0,1.0,0.0,10.0,22.0,14.0,12.48,112.8,0.005,63.4,9.21,107.7,98.4,1.6,10.0,0.0,0.0,0.0,0.0,12.0,24.0,13.0,1.0
12.48,112.8,0.005,63.4,9.21,107.7,98.4,1.6,10.0,0.0,0.0,0.0,0.0,12.0,24.0,13.0,23.4,112.7,0.02,61.6,8.3,107.4,99.1,1.6,2.0,0.0,0.0,1.0,0.0,10.0,22.0,14.0,0.0
20.09,114.8,0.006999999999999999,71.6,5.21,105.5,100.3,-7.56,5.0,0.0,0.0,0.0,0.0,14.0,23.0,15.0,23.2,114.5,-0.019,62.1,6.77,106.4,99.6,-4.52,4.0,0.0,0.0,0.0,0.0,12.0,23.0,12.0,1.0
23.2,114.5,-0.019,62.1,6.77,106.4,99.6,-4.52,4.0,0.0,0.0,0.0,0.0,12.0,23.0,12.0,20.09,114.8,0.006999999999999999,71.6,5.21,105.5,100.3,-7.56,5.0,0.0,0.0,0.0,0.0,14.0,23.0,15.0,0.0
16.06,111.8,0.032,62.6,6.03,104.7,98.7,0.35,7.0,0.0,0.0,0.0,0.0,11.0,25.0,12.0,19.44,116.6,0.012,71.1,9.44,108.0,98.5,-0.74,2.0,0.0,0.0,0.0,0.0,11.0,21.0,12.0,1.0
19.44,116.6,0.012,71.1,9.44,108.0,98.5,-0.74,2.0,0.0,0.0,0.0,0.0,11.0,21.0,12.0,16.06,111.8,0.032,62.6,6.03,104.7,98.7,0.35,7.0,0.0,0.0,0.0,0.0,11.0,25.0,12.0,0.0
16.5,107.5,-0.019,69.3,6.94,105.4,98.5,-2.22,13.0,0.0,0.0,0.0,0.0,12.0,25.0,15.0,21.72,112.4,-0.031,64.6,7.81,108.0,100.1,-6.92,5.0,0.0,0.0,0.0,0.0,13.0,26.0,13.0,1.0
21.72,112.4,-0.031,64.6,7.81,108.0,100.1,-6.92,5.0,0.0,0.0,0.0,0.0,13.0,26.0,13.0,16.5,107.5,-0.019,69.3,6.94,105.4,98.5,-2.22,13.0,0.0,0.0,0.0,0.0,12.0,25.0,15.0,0.0
25.44,117.8,0.077,68.7,8.98,107.4,98.4,-3.8,1.0,0.0,0.0,0.0,0.0,16.0,28.0,14.0,17.13,114.4,-0.001,64.1,10.02,108.2,98.2,3.02,8.0,0.0,0.0,0.0,0.0,12.0,23.0,13.0,1.0
17.13,114.4,-0.001,64.1,10.02,108.2,98.2,3.02,8.0,0.0,0.0,0.0,0.0,12.0,23.0,13.0,25.44,117.8,0.077,68.7,8.98,107.4,98.4,-3.8,1.0,0.0,0.0,0.0,0.0,16.0,28.0,14.0,0.0
18.16,109.7,0.017,62.6,4.11,105.3,101.2,2.16,11.0,0.0,0.0,0.0,0.0,10.0,24.0,13.0,22.16,115.9,-0.01,70.2,9.1,107.6,98.6,-0.83,3.0,0.0,0.0,0.0,0.0,14.0,25.0,16.0,1.0
22.16,115.9,-0.01,70.2,9.1,107.6,98.6,-0.83,3.0,0.0,0.0,0.0,0.0,14.0,25.0,16.0,18.16,109.7,0.017,62.6,4.11,105.3,101.2,2.16,11.0,0.0,0.0,0.0,0.0,10.0,24.0,13.0,0.0
21.29,116.5,-0.026000000000000002,57.8,9.58,108.1,98.5,-1.83,7.0,0.0,0.0,0.0,0.0,10.0,21.0,11.0,20.68,113.0,0.027999999999999997,65.2,6.74,107.0,100.3,-3.33,2.0,0.0,0.0,0.0,0.0,10.0,23.0,12.0,1.0
20.68,113.0,0.027999999999999997,65.2,6.74,107.0,100.3,-3.33,2.0,0.0,0.0,0.0,0.0,10.0,23.0,12.0,21.29,116.5,-0.026000000000000002,57.8,9.58,108.1,98.5,-1.83,7.0,0.0,0.0,0.0,0.0,10.0,21.0,11.0,0.0
23.54,113.2,-0.006999999999999999,70.8,3.89,103.9,100.0,7.82,1.0,0.0,0.0,0.0,0.0,15.0,26.0,15.0,12.56,105.7,0.092,61.8,-3.17,100.2,103.4,7.18,9.0,0.0,0.0,1.0,0.0,9.0,22.0,14.0,1.0
12.56,105.7,0.092,61.8,-3.17,100.2,103.4,7.18,9.0,0.0,0.0,1.0,0.0,9.0,22.0,14.0,23.54,113.2,-0.006999999999999999,70.8,3.89,103.9,100.0,7.82,1.0,0.0,0.0,0.0,0.0,15.0,26.0,15.0,0.0
25.79,117.5,0.039,63.9,7.79,106.1,98.3,-0.02,2.0,0.0,0.0,0.0,0.0,14.0,26.0,13.0,15.92,112.5,0.013000000000000001,64.4,6.74,107.1,100.3,-7.99,10.0,0.0,0.0,0.0,0.0,9.0,24.0,13.0,1.0
15.92,112.5,0.013000000000000001,64.4,6.74,107.1,100.3,-7.99,10.0,0.0,0.0,0.0,0.0,9.0,24.0,13.0,25.79,117.5,0.039,63.9,7.79,106.1,98.3,-0.02,2.0,0.0,0.0,0.0,0.0,14.0,26.0,13.0,0.0
24.59,116.3,0.08,65.6,10.79,108.4,97.6,3.17,1.0,0.0,0.0,0.0,0.0,13.0,22.0,11.0,17.23,112.2,-0.037000000000000005,67.7,10.53,108.0,97.5,9.27,8.0,0.0,0.0,0.0,0.0,13.0,20.0,13.0,1.0
17.23,112.2,-0.037000000000000005,67.7,10.53,108.0,97.5,9.27,8.0,0.0,0.0,0.0,0.0,13.0,20.0,13.0,24.59,116.3,0.08,65.6,10.79,108.4,97.6,3.17,1.0,0.0,0.0,0.0,0.0,13.0,22.0,11.0,0.0
19.49,116.1,-0.046,62.5,10.37,108.4,98.0,-0.49,6.0,0.0,0.0,0.0,0.0,7.0,19.0,8.0,7.51,106.6,0.016,67.6,-1.45,102.2,103.6,10.25,14.0,0.0,0.0,1.0,0.0,13.0,22.0,15.0,1.0
7.51,106.6,0.016,67.6,-1.45,102.2,103.6,10.25,14.0,0.0,0.0,1.0,0.0,13.0,22.0,15.0,19.49,116.1,-0.046,62.5,10.37,108.4,98.0,-0.49,6.0,0.0,0.0,0.0,0.0,7.0,19.0,8.0,0.0
22.0,109.8,0.008,67.5,10.68,108.3,97.6,1.75,4.0,0.0,0.0,0.0,0.0,13.0,26.0,15.0,27.54,119.4,0.047,69.8,10.51,108.1,97.6,6.81,1.0,0.0,0.0,0.0,0.0,9.0,23.0,13.0,1.0
27.54,119.4,0.047,69.8,10.51,108.1,97.6,6.81,1.0,0.0,0.0,0.0,0.0,9.0,23.0,13.0,22.0,109.8,0.008,67.5,10.68,108.3,97.6,1.75,4.0,0.0,0.0,0.0,0.0,13.0,26.0,15.0,0.0
23.54,113.2,-0.006999999999999999,70.8,3.89,103.9,100.0,7.82,1.0,0.0,0.0,0.0,0.0,15.0,26.0,15.0,16.5,107.5,-0.019,69.3,6.94,105.4,98.5,-2.22,13.0,0.0,0.0,0.0,0.0,12.0,25.0,15.0,1.0
16.5,107.5,-0.019,69.3,6.94,105.4,98.5,-2.22,13.0,0.0,0.0,0.0,0.0,12.0,25.0,15.0,23.54,113.2,-0.006999999999999999,70.8,3.89,103.9,100.0,7.82,1.0,0.0,0.0,0.0,0.0,15.0,26.0,15.0,0.0
25.79,117.5,0.039,63.9,7.79,106.1,98.3,-0.02,2.0,0.0,0.0,0.0,0.0,14.0,26.0,13.0,19.49,116.1,-0.046,62.5,10.37,108.4,98.0,-0.49,6.0,0.0,0.0,0.0,0.0,7.0,19.0,8.0,1.0
19.49,116.1,-0.046,62.5,10.37,108.4,98.0,-0.49,6.0,0.0,0.0,0.0,0.0,7.0,19.0,8.0,25.79,117.5,0.039,63.9,7.79,106.1,98.3,-0.02,2.0,0.0,0.0,0.0,0.0,14.0,26.0,13.0,0.0
23.4,112.7,0.02,61.6,8.3,107.4,99.1,1.6,2.0,0.0,0.0,1.0,0.0,10.0,22.0,14.0,15.64,119.1,0.036000000000000004,66.3,4.38,104.4,100.0,7.98,3.0,0.0,0.0,1.0,0.0,12.0,25.0,13.0,1.0
15.64,119.1,0.036000000000000004,66.3,4.38,104.4,100.0,7.98,3.0,0.0,0.0,1.0,0.0,12.0,25.0,13.0,23.4,112.7,0.02,61.6,8.3,107.4,99.1,1.6,2.0,0.0,0.0,1.0,0.0,10.0,22.0,14.0,0.0
25.44,117.8,0.077,68.7,8.98,107.4,98.4,-3.8,1.0,0.0,0.0,0.0,0.0,16.0,28.0,14.0,20.09,114.8,0.006999999999999999,71.6,5.21,105.5,100.3,-7.56,5.0,0.0,0.0,0.0,0.0,14.0,23.0,15.0,1.0
20.09,114.8,0.006999999999999999,71.6,5.21,105.5,100.3,-7.56,5.0,0.0,0.0,0.0,0.0,14.0,23.0,15.0,25.44,117.8,0.077,68.7,8.98,107.4,98.4,-3.8,1.0,0.0,0.0,0.0,0.0,16.0,28.0,14.0,0.0
28.28,117.9,-0.011000000000000001,66.9,8.35,107.7,99.3,-8.46,3.0,0.0,0.0,1.0,0.0,10.0,24.0,14.0,21.29,116.5,-0.026000000000000002,57.8,9.58,108.1,98.5,-1.83,7.0,0.0,0.0,0.0,0.0,10.0,21.0,11.0,1.0
21.29,116.5,-0.026000000000000002,57.8,9.58,108.1,98.5,-1.83,7.0,0.0,0.0,0.0,0.0,10.0,21.0,11.0,28.28,117.9,-0.011000000000000001,66.9,8.35,107.7,99.3,-8.46,3.0,0.0,0.0,1.0,0.0,10.0,24.0,14.0,0.0
18.16,109.7,0.017,62.6,4.11,105.3,101.2,2.16,11.0,0.0,0.0,0.0,0.0,10.0,24.0,13.0,16.06,111.8,0.032,62.6,6.03,104.7,98.7,0.35,7.0,0.0,0.0,0.0,0.0,11.0,25.0,12.0,1.0
16.06,111.8,0.032,62.6,6.03,104.7,98.7,0.35,7.0,0.0,0.0,0.0,0.0,11.0,25.0,12.0,18.16,109.7,0.017,62.6,4.11,105.3,101.2,2.16,11.0,0.0,0.0,0.0,0.0,10.0,24.0,13.0,0.0
24.59,116.3,0.08,65.6,10.79,108.4,97.6,3.17,1.0,0.0,0.0,0.0,0.0,13.0,22.0,11.0,18.65,117.8,0.024,61.5,7.43,107.1,99.7,-5.69,4.0,0.0,0.0,0.0,0.0,13.0,22.0,13.0,1.0
18.65,117.8,0.024,61.5,7.43,107.1,99.7,-5.69,4.0,0.0,0.0,0.0,0.0,13.0,22.0,13.0,24.59,116.3,0.08,65.6,10.79,108.4,97.6,3.17,1.0,0.0,0.0,0.0,0.0,13.0,22.0,11.0,0.0
22.0,109.8,0.008,67.5,10.68,108.3,97.6,1.75,4.0,0.0,0.0,0.0,0.0,13.0,26.0,15.0,25.79,117.5,0.039,63.9,7.79,106.1,98.3,-0.02,2.0,0.0,0.0,0.0,0.0,14.0,26.0,13.0,1.0
25.79,117.5,0.039,63.9,7.79,106.1,98.3,-0.02,2.0,0.0,0.0,0.0,0.0,14.0,26.0,13.0,22.0,109.8,0.008,67.5,10.68,108.3,97.6,1.75,4.0,0.0,0.0,0.0,0.0,13.0,26.0,15.0,0.0
23.4,112.7,0.02,61.6,8.3,107.4,99.1,1.6,2.0,0.0,0.0,1.0,0.0,10.0,22.0,14.0,23.54,113.2,-0.006999999999999999,70.8,3.89,103.9,100.0,7.82,1.0,0.0,0.0,0.0,0.0,15.0,26.0,15.0,1.0
23.54,113.2,-0.006999999999999999,70.8,3.89,103.9,100.0,7.82,1.0,0.0,0.0,0.0,0.0,15.0,26.0,15.0,23.4,112.7,0.02,61.6,8.3,107.4,99.1,1.6,2.0,0.0,0.0,1.0,0.0,10.0,22.0,14.0,0.0
28.28,117.9,-0.011000000000000001,66.9,8.35,107.7,99.3,-8.46,3.0,0.0,0.0,1.0,0.0,10.0,24.0,14.0,24.59,116.3,0.08,65.6,10.79,108.4,97.6,3.17,1.0,0.0,0.0,0.0,0.0,13.0,22.0,11.0,1.0
24.59,116.3,0.08,65.6,10.79,108.4,97.6,3.17,1.0,0.0,0.0,0.0,0.0,13.0,22.0,11.0,28.28,117.9,-0.011000000000000001,66.9,8.35,107.7,99.3,-8.46,3.0,0.0,0.0,1.0,0.0,10.0,24.0,14.0,0.0
18.16,109.7,0.017,62.6,4.11,105.3,101.2,2.16,11.0,0.0,0.0,0.0,0.0,10.0,24.0,13.0,25.44,117.8,0.077,68.7,8.98,107.4,98.4,-3.8,1.0,0.0,0.0,0.0,0.0,16.0,28.0,14.0,1.0
25.44,117.8,0.077,68.7,8.98,107.4,98.4,-3.8,1.0,0.0,0.0,0.0,0.0,16.0,28.0,14.0,18.16,109.7,0.017,62.6,4.11,105.3,101.2,2.16,11.0,0.0,0.0,0.0,0.0,10.0,24.0,13.0,0.0
28.28,117.9,-0.011000000000000001,66.9,8.35,107.7,99.3,-8.46,3.0,0.0,0.0,1.0,0.0,10.0,24.0,14.0,18.16,109.7,0.017,62.6,4.11,105.3,101.2,2.16,11.0,0.0,0.0,0.0,0.0,10.0,24.0,13.0,1.0
18.16,109.7,0.017,62.6,4.11,105.3,101.2,2.16,11.0,0.0,0.0,0.0,0.0,10.0,24.0,13.0,28.28,117.9,-0.011000000000000001,66.9,8.35,107.7,99.3,-8.46,3.0,0.0,0.0,1.0,0.0,10.0,24.0,14.0,0.0
23.4,112.7,0.02,61.6,8.3,107.4,99.1,1.6,2.0,0.0,0.0,1.0,0.0,10.0,22.0,14.0,22.0,109.8,0.008,67.5,10.68,108.3,97.6,1.75,4.0,0.0,0.0,0.0,0.0,13.0,26.0,15.0,1.0
22.0,109.8,0.008,67.5,10.68,108.3,97.6,1.75,4.0,0.0,0.0,0.0,0.0,13.0,26.0,15.0,23.4,112.7,0.02,61.6,8.3,107.4,99.1,1.6,2.0,0.0,0.0,1.0,0.0,10.0,22.0,14.0,0.0
28.28,117.9,-0.011000000000000001,66.9,8.35,107.7,99.3,-8.46,3.0,0.0,0.0,1.0,0.0,10.0,24.0,14.0,23.4,112.7,0.02,61.6,8.3,107.4,99.1,1.6,2.0,0.0,0.0,1.0,0.0,10.0,22.0,14.0,1.0
23.4,112.7,0.02,61.6,8.3,107.4,99.1,1.6,2.0,0.0,0.0,1.0,0.0,10.0,22.0,14.0,28.28,117.9,-0.011000000000000001,66.9,8.35,107.7,99.3,-8.46,3.0,0.0,0.0,1.0,0.0,10.0,24.0,14.0,0.0
-2.76,107.2,0.11800000000000001,68.3,-6.17,101.3,107.5,-5.19,16.0,0.0,0.0,1.0,0.0,14.0,23.0,13.0,-9.57,100.6,0.10400000000000001,67.6,-10.39,97.7,108.0,10.61,16.0,0.0,0.0,1.0,0.0,12.0,23.0,17.0,1.0
-9.57,100.6,0.10400000000000001,67.6,-10.39,97.7,108.0,10.61,16.0,0.0,0.0,1.0,0.0,12.0,23.0,17.0,-2.76,107.2,0.11800000000000001,68.3,-6.17,101.3,107.5,-5.19,16.0,0.0,0.0,1.0,0.0,14.0,23.0,13.0,0.0
16.18,117.3,0.026000000000000002,64.3,10.36,110.7,100.4,-2.41,7.0,0.0,0.0,0.0,0.0,11.0,22.0,14.0,10.98,112.2,0.055999999999999994,64.9,7.79,108.3,100.5,2.29,10.0,0.0,0.0,0.0,0.0,9.0,21.0,11.0,1.0
10.98,112.2,0.055999999999999994,64.9,7.79,108.3,100.5,2.29,10.0,0.0,0.0,0.0,0.0,9.0,21.0,11.0,16.18,117.3,0.026000000000000002,64.3,10.36,110.7,100.4,-2.41,7.0,0.0,0.0,0.0,0.0,11.0,22.0,14.0,0.0
21.45,118.0,0.016,58.1,4.77,106.6,101.8,6.61,5.0,0.0,0.0,0.0,0.0,9.0,20.0,9.0,12.7,108.6,0.013000000000000001,65.8,0.84,105.6,104.8,0.64,12.0,0.0,0.0,0.0,0.0,12.0,24.0,12.0,1.0
12.7,108.6,0.013000000000000001,65.8,0.84,105.6,104.8,0.64,12.0,0.0,0.0,0.0,0.0,12.0,24.0,12.0,21.45,118.0,0.016,58.1,4.77,106.6,101.8,6.61,5.0,0.0,0.0,0.0,0.0,9.0,20.0,9.0,0.0
28.48,122.0,0.006,59.4,10.41,109.7,99.3,-1.02,2.0,0.0,0.0,0.0,0.0,10.0,22.0,13.0,4.38,106.6,0.022000000000000002,66.1,-6.74,100.0,106.8,2.22,15.0,0.0,0.0,1.0,0.0,10.0,25.0,15.0,1.0
4.38,106.6,0.022000000000000002,66.1,-6.74,100.0,106.8,2.22,15.0,0.0,0.0,1.0,0.0,10.0,25.0,15.0,28.48,122.0,0.006,59.4,10.41,109.7,99.3,-1.02,2.0,0.0,0.0,0.0,0.0,10.0,22.0,13.0,0.0
21.58,115.4,-0.057999999999999996,64.9,9.96,108.5,98.5,1.51,7.0,0.0,0.0,0.0,0.0,11.0,21.0,12.0,15.31,115.3,-0.032,67.1,4.15,106.7,102.5,9.52,10.0,0.0,0.0,1.0,0.0,10.0,27.0,14.0,1.0
15.31,115.3,-0.032,67.1,4.15,106.7,102.5,9.52,10.0,0.0,0.0,1.0,0.0,10.0,27.0,14.0,21.58,115.4,-0.057999999999999996,64.9,9.96,108.5,98.5,1.51,7.0,0.0,0.0,0.0,0.0,11.0,21.0,12.0,0.0
